DATE,CN,AMT
20190411,23,1708
20190411,41,1034
20190411,5,91
20190411,5,75
20190411,5,251
20190411,402,28990
20190411,425,33229
20190411,279,19578
20190411,206,13820
20190411,302,20876
20190411,416,30122
20190411,297,21142
20190411,119,8219
20190411,41,2556
20190411,64,5695
20190411,247,18902
20190411,489,39290
20190411,338,32301
20190411,219,17026
20190411,178,12011
20190411,160,11115
20190411,183,12751
20190411,110,10127
20190411,78,5064
20190411,55,4159
20190411,23,123
20190411,14,19
20190411,5,32
20190411,23,3696
20190411,18,667
20190411,5,1645
20190411,14,4108
20190411,5,75
20190411,5,130
20190411,23,639
20190411,23,3547
20190411,18,176
20190411,50,1085
20190411,41,1013
20190411,37,576
20190411,23,395
20190411,18,647
20190411,9,430
20190411,187,977
20190411,9,91
20190411,9,192
20190411,18,32
20190411,18,90
20190411,23,208
20190411,9,46
20190411,5,96
20190411,622,3116
20190411,375,2114
20190411,46,257
20190411,55,670
20190411,14,28
20190411,37,315
20190411,5,9
20190411,5,35
20190411,5,3016
20190411,27,107
20190411,9,18
20190411,9,27
20190411,9,16
20190411,32,41
20190411,169,711
20190411,119,659
20190411,5,14
20190411,14,74
20190411,18,248
20190411,14,69
20190411,14,94
20190411,5,23
20190411,32,3885
20190411,32,2806
20190411,14,816
20190411,41,1368
20190411,18,1476
20190411,14,539
20190411,18,1302
20190411,14,1421
20190411,5,343
20190411,27,1894
20190411,82,7875
20190411,46,3642
20190411,32,3606
20190411,27,2019
20190411,9,1435
20190411,23,1688
20190411,5,686
20190411,18,818
20190411,27,1143
20190411,18,128
20190411,9,138
20190411,5,648
20190411,9,789
20190411,9,864
20190411,14,123
20190411,5,8
20190411,9,1224
20190411,27,426
20190411,32,495
20190411,23,482
20190411,59,4147
20190411,23,550
20190411,23,674
20190411,41,2242
20190411,23,873
20190411,23,1466
20190411,18,765
20190411,5,2514
20190411,5,27
20190411,5,114
20190411,5,69
20190411,5,41
20190411,9,2002
20190411,5,64
20190411,5,229
20190411,18,4538
20190411,14,327
20190411,18,304
20190411,9,128
20190411,5,183
20190411,5,2331
20190411,5,91
20190411,5,206
20190411,5,146
20190411,9,112
20190411,5,23
20190411,18,434
20190411,5,48
20190411,5,594
20190411,5,480
20190411,5,151
20190411,5,388
20190411,23,251
20190411,18,59
20190411,5,9
20190411,5,23
20190411,5,23
20190411,5,731
20190411,9,34
20190411,96,659
20190411,73,572
20190411,14,909
20190411,5,229
20190411,9,300
20190411,27,53
20190411,18,273
20190411,18,1657
20190411,9,9
20190411,82,411
20190411,142,708
20190411,64,399
20190411,14,23
20190411,9,54
20190411,14,220
20190411,5,78
20190411,9,21
20190411,9,21
20190411,9,19
20190411,5,114
20190411,5,260
20190411,18,85
20190411,5,23
20190411,46,500
20190411,64,288
20190411,55,591
20190411,5,16
20190411,9,434
20190411,5,210
20190411,5,315
20190411,18,1044
20190411,18,1430
20190411,9,958
20190411,14,714
20190411,5,274
20190411,5,133
20190411,37,2248
20190411,5,46
20190411,69,223
20190411,55,256
20190411,14,73
20190411,5,39
20190411,5,274
20190411,14,247
20190411,5,14
20190411,5,183
20190411,9,1348
20190411,14,45
20190411,5,34
20190411,5,9
20190411,5,96
20190411,55,294
20190411,14,74
20190411,5,46
20190411,5,78
20190411,9,617
20190411,5,70
20190411,5,1083
20190411,9,498
20190411,5,32
20190411,5,14
20190411,9,688
20190411,5,14
20190411,5,402
20190411,14,724
20190411,18,91
20190411,23,848
20190411,14,430
20190411,9,891
20190411,5,201
20190411,9,110
20190411,5,413
20190411,14,1498
20190411,5,243
20190411,9,611
20190411,5,505
20190411,5,562
20190411,5,69
20190411,9,941
20190411,14,36
20190411,14,363
20190411,64,244
20190411,37,191
20190411,18,201
20190411,18,439
20190411,14,279
20190411,9,169
20190411,14,162
20190411,9,55
20190411,6,166
20190411,11,718
20190411,17,8117
20190411,11,4775
20190411,6,729
20190411,6,6
20190411,6,17
20190411,11,221
20190411,11,44
20190411,17,10418
20190411,6,1032
20190411,6,83
20190411,6,276
20190411,6,132
20190411,6,6
20190411,6,1143
20190411,6,806
20190411,11,83
20190411,33,187
20190411,6,17
20190411,17,2005
20190411,28,497
20190411,17,575
20190411,6,94
20190411,6,994
20190411,6,28
20190411,6,17
20190411,17,482
20190411,6,552
20190411,6,77
20190411,17,141
20190411,17,295
20190411,33,278
20190411,22,1682
20190411,17,1463
20190411,6,28
20190411,6,137
20190411,17,141
20190411,6,1520
20190411,6,552
20190411,17,236
20190411,17,2377
20190411,11,141
20190411,6,44
20190411,17,474
20190411,11,1711
20190411,11,59
20190411,6,138
20190411,77,289
20190411,22,132
20190411,11,49
20190411,6,188
20190411,6,66
20190411,6,546
20190411,22,2291
20190411,11,1363
20190411,6,1159
20190411,11,224
20190411,6,662
20190411,6,546
20190411,6,165
20190411,11,72
20190411,6,80
20190411,22,549
20190411,11,225
20190411,6,79
20190411,11,873
20190411,39,150
20190411,22,159
20190411,22,55
20190411,17,944
20190411,17,845
20190411,50,2846
20190411,11,655
20190411,55,3014
20190411,17,464
20190411,33,963
20190411,6,276
20190411,6,1123
20190411,17,2254
20190411,6,329
20190411,6,732
20190411,11,2661
20190411,6,558
20190411,17,41
20190411,6,867
20190411,6,199
20190411,6,773
20190411,6,83
20190411,6,331
20190411,6,3942
20190411,11,18786
20190411,6,537
20190411,6,771
20190411,11,5238
20190411,11,131
20190411,6,92
20190411,39,73
20190411,6,40
20190411,6,32
20190411,105,334
20190411,28,203
20190411,17,948
20190411,6,28
20190411,6,1380
20190411,6,28
20190411,11,91
20190411,6,25
20190411,6,168
20190411,11,243
20190411,6,33
20190411,6,33
20190411,6,33
20190411,11,1689
20190411,6,304
20190411,6,33
20190411,6,1149
20190411,6,207
20190411,6,55
20190411,6,1308
20190411,17,36
20190411,11,75
20190411,33,205
20190411,17,120
20190411,17,107
20190411,6,414
20190411,6,8
20190411,44,282
20190411,17,98
20190411,6,6
20190411,6,44
20190411,6,729
20190411,6,121
20190411,6,486
20190411,6,2760
20190411,6,177
20190411,11,381
20190411,6,304
20190411,6,7
20190411,6,1656
20190411,11,2539
20190411,11,402
20190411,6,15
20190411,6,221
20190411,17,62
20190411,11,46
20190411,6,24
20190411,6,33
20190411,11,232
20190411,6,55
20190411,6,3643
20190411,6,83
20190411,6,11
20190411,22,79
20190411,6,61
20190411,6,442
20190411,6,635
20190411,6,99
20190411,6,77
20190411,6,110
20190411,6,718
20190411,6,265
20190411,6,31
20190411,17,131
20190411,11,51
20190411,6,61
20190411,6,883
20190411,6,33
20190411,6,55
20190411,6,182
20190411,6,276
20190411,6,55
20190411,6,1612
20190411,6,651
20190411,11,33
20190411,6,110
20190411,6,5686
20190411,17,60
20190411,17,1601
20190411,17,1319
20190411,17,353
20190411,6,132
20190411,6,662
20190411,83,384
20190411,99,596
20190411,44,438
20190411,22,121
20190411,28,1530
20190411,55,5065
20190411,11,370
20190411,6,127
20190411,6,39
20190411,6,5520
20190411,6,1049
20190411,6,662
20190411,17,178
20190411,11,98
20190411,6,315
20190411,28,2786
20190411,6,89
20190411,50,263
20190411,66,449
20190411,28,418
20190411,44,371
20190411,55,2766
20190411,6,336
20190411,6,1104
20190411,6,19
20190411,6,80
20190411,11,651
20190411,22,6069
20190411,11,707
20190411,11,2146
20190411,6,187
20190411,6,221
20190411,6,651
20190411,6,1303
20190411,6,39
20190411,6,44
20190411,11,44
20190411,22,110
20190411,11,894
20190411,6,94
20190411,6,442
20190411,11,24
20190411,11,114
20190411,6,22
20190411,6,104
20190411,11,1976
20190411,6,113
20190411,17,1125
20190411,6,339
20190411,6,393
20190411,28,2426
20190411,11,981
20190411,6,110
20190411,17,177
20190411,6,77
20190411,11,44
20190411,28,322
20190411,11,38
20190411,11,784
20190411,28,3579
20190411,6,37
20190411,127,641
20190411,215,1037
20190411,28,219
20190411,17,686
20190411,6,182
20190411,17,128
20190411,22,103
20190411,6,248
20190411,17,242
20190411,11,282
20190411,11,1191
20190411,6,1148
20190411,6,353
20190411,6,204
20190411,6,61
20190411,11,132
20190411,6,110
20190411,6,657
20190411,6,50
20190411,6,44
20190411,6,19
20190411,6,110
20190411,22,84
20190411,66,278
20190411,6,105
20190411,11,138
20190411,11,254
20190411,11,1416
20190411,17,1584
20190411,6,552
20190411,6,596
20190411,17,2160
20190411,6,9
20190411,11,48
20190411,6,14
20190411,6,15
20190411,6,9
20190411,61,277
20190411,11,618
20190411,6,1706
20190411,5,69
20190411,5,41
20190411,5,229
20190411,9,1280
20190411,5,9140
20190411,9,283
20190411,5,206
20190411,14,103
20190411,151,457
20190411,55,394
20190411,9,142
20190411,14,719
20190411,32,82
20190411,14,46
20190411,18,96
20190411,9,1120
20190411,603,2775
20190411,361,2300
20190411,69,727
20190411,69,6860
20190411,27,322
20190411,23,587
20190411,23,209
20190411,14,3263
20190411,5,54
20190411,5,73
20190411,5,37
20190411,9,73
20190411,9,128
20190411,5,2422
20190411,5,73
20190411,5,34
20190411,9,137
20190411,9,91
20190411,14,219
20190411,9,25
20190411,9,114
20190411,5,105
20190411,14,320
20190411,5,114
20190411,5,315
20190411,9,1115
20190411,9,1942
20190411,5,49
20190411,9,1389
20190411,5,763
20190411,9,379
20190411,5,183
20190411,46,90
20190411,23,81
20190411,18,1663
20190411,18,170
20190411,9,1695
20190411,14,2294
20190411,5,25
20190411,5,1348
20190411,114,484
20190411,142,1964
20190411,18,434
20190411,37,1942
20190411,37,1376
20190411,37,3213
20190411,27,980
20190411,9,135
20190411,9,622
20190411,9,77
20190411,9,260
20190411,5,46
20190411,5,18
20190411,9,169
20190411,5,46
20190411,9,155
20190411,5,46
20190411,5,914
20190411,91,255
20190411,23,195
20190411,5,69
20190411,14,160
20190411,46,1939
20190411,27,423
20190411,18,140
20190411,9,1248
20190411,14,717
20190411,466,2294
20190411,320,1525
20190411,69,1862
20190411,27,1812
20190411,55,425
20190411,37,649
20190411,82,1361
20190411,137,5511
20190411,55,2703
20190411,73,2813
20190411,5,77
20190411,5,79
20190411,5,23
20190411,5,366
20190411,9,9
20190411,69,229
20190411,41,165
20190411,5,14
20190411,9,1008
20190411,5,131
20190411,5,73
20190411,9,64
20190411,9,14
20190411,5,9
20190411,59,174
20190411,37,193
20190411,9,14
20190411,9,48
20190411,14,9195
20190411,9,690
20190411,9,105
20190411,5,14
20190411,9,91
20190411,146,468
20190411,50,213
20190411,5,14
20190411,5,9
20190411,9,10557
20190411,18,1065
20190411,9,106
20190411,5,41
20190411,37,619
20190411,5,5
20190411,27,103
20190411,5,91
20190411,151,439
20190411,32,240
20190411,37,78
20190411,9,82
20190411,5,73
20190411,5,23
20190411,5,91
20190411,5,32
20190411,5,137
20190411,14,224
20190411,14,70
20190411,5,631
20190411,9,31
20190411,14,1008
20190411,9,50
20190411,78,224
20190411,59,399
20190411,9,411
20190411,14,143
20190411,9,110
20190411,14,165
20190411,14,2057
20190411,14,62
20190411,5,375
20190411,9,165
20190411,5,9
20190411,9,18
20190411,5,343
20190411,5,9
20190411,5,174
20190411,14,279
20190411,14,3615
20190411,5,12
20190411,14,3658
20190411,5,91
20190411,5,146
20190411,9,80
20190411,18,525
20190411,9,64
20190411,14,101
20190411,5,9
20190411,5,101
20190411,5,41
20190411,5,48
20190411,5,151
20190411,9,50
20190411,5,27
20190411,5,183
20190411,5,69
20190411,5,27
20190411,5,503
20190411,5,229
20190411,14,2577
20190411,96,442
20190411,18,1941
20190411,23,145
20190411,23,397
20190411,9,18
20190411,46,730
20190411,5,29
20190411,5,1143
20190411,9,1883
20190411,443,2024
20190411,297,1660
20190411,87,1870
20190411,5,37
20190411,9,203
20190411,18,1344
20190411,46,5456
20190411,23,1878
20190411,18,1823
20190411,9,1188
20190411,9,247
20190411,14,862
20190411,5,50
20190411,5,398
20190411,9,2290
20190411,23,1169
20190411,9,273
20190411,9,126
20190411,27,128
20190411,18,433
20190411,9,627
20190411,14,1031
20190411,9,110
20190411,14,778
20190411,5,46
20190411,14,501
20190411,14,999
20190411,233,972
20190411,64,1081
20190411,18,3441
20190411,5,5
20190411,9,91
20190411,32,743
20190411,37,147
20190411,5,155
20190411,18,333
20190411,644,2936
20190411,416,2726
20190411,114,1027
20190411,37,993
20190411,32,268
20190411,27,1348
20190411,41,1411
20190411,14,279
20190411,9,789
20190411,9,695
20190411,5,46
20190411,9,89
20190411,41,215
20190411,5,11
20190411,9,356
20190411,14,123
20190411,9,105
20190411,5,50
20190411,14,23
20190411,32,81
20190411,27,101
20190411,5,14
20190411,5,9
20190411,5,302
20190411,14,28
20190411,41,245
20190411,9,69
20190411,32,118
20190411,5,91
20190411,9,311
20190411,18,170
20190411,5,183
20190411,5,82
20190411,91,518
20190411,41,253
20190411,18,269
20190411,14,129
20190411,32,484
20190411,41,433
20190411,23,1061
20190411,27,1858
20190411,9,371
20190411,9,525
20190411,23,217
20190411,23,380
20190411,9,1648
20190411,27,753
20190411,14,321
20190411,14,220
20190411,14,848
20190411,5,178
20190411,69,143
20190411,50,201
20190411,5,14
20190411,18,41
20190411,18,58
20190411,14,187
20190411,297,1364
20190411,407,1453
20190411,91,1733
20190411,27,2038
20190411,37,430
20190411,37,3549
20190411,46,4744
20190411,27,4323
20190411,18,55
20190411,5,381
20190411,9,724
20190411,9,2025
20190411,5,338
20190411,5,416
20190411,5,46
20190411,18,78
20190411,18,136
20190411,5,17
20190411,5,1536
20190411,64,238
20190411,23,183
20190411,5,8
20190411,18,222
20190411,9,91
20190411,5,46
20190411,5,32
20190411,5,27
20190411,64,137
20190411,5,302
20190411,5,5
20190411,5,155
20190411,5,55
20190411,5,644
20190411,5,258
20190411,5,349
20190411,5,46
20190411,23,375
20190411,5,64
20190411,5,176
20190411,5,274
20190411,5,73
20190411,5,41
20190412,6,28
20190412,6,94
20190412,6,121
20190412,22,252
20190412,22,493
20190412,11,878
20190412,11,220
20190412,17,1295
20190412,17,937
20190412,6,83
20190412,17,938
20190412,50,1675
20190412,39,1156
20190412,17,1246
20190412,6,495
20190412,105,4605
20190412,66,1162
20190412,6,25
20190412,17,3362
20190412,17,177
20190412,6,66
20190412,6,11
20190412,6,33
20190412,144,862
20190412,248,1910
20190412,44,508
20190412,33,284
20190412,6,33
20190412,11,149
20190412,17,82
20190412,116,8242
20190412,105,8667
20190412,6,165
20190412,11,690
20190412,39,1568
20190412,22,1212
20190412,39,3619
20190412,11,3665
20190412,6,496
20190412,28,3351
20190412,121,10530
20190412,116,8075
20190412,44,3206
20190412,28,1650
20190412,11,709
20190412,11,1899
20190412,17,607
20190412,11,2837
20190412,11,718
20190412,66,336
20190412,11,75
20190412,11,39
20190412,6,2009
20190412,6,17
20190412,22,50
20190412,6,397
20190412,6,28
20190412,188,1064
20190412,259,1625
20190412,28,138
20190412,6,110
20190412,6,66
20190412,6,28
20190412,6,18
20190412,6,983
20190412,6,972
20190412,6,546
20190412,17,5608
20190412,6,110
20190412,11,3130
20190412,6,331
20190412,6,61
20190412,6,221
20190412,11,282
20190412,6,101
20190412,11,3014
20190412,11,166
20190412,6,215
20190412,6,414
20190412,6,88
20190412,17,44
20190412,11,262
20190412,6,138
20190412,6,938
20190412,6,138
20190412,6,1049
20190412,6,938
20190412,6,552
20190412,6,171
20190412,6,66
20190412,6,66
20190412,6,66
20190412,6,1397
20190412,6,497
20190412,6,28
20190412,17,49
20190412,22,182
20190412,6,110
20190412,6,166
20190412,6,138
20190412,11,326
20190412,6,138
20190412,28,99
20190412,39,232
20190412,6,44
20190412,6,144
20190412,6,414
20190412,5,1659
20190412,5,2262
20190412,5,10
20190412,9,1846
20190412,5,174
20190412,5,64
20190412,5,14
20190412,5,91
20190412,5,14
20190412,5,19
20190412,23,114
20190412,32,1744
20190412,18,174
20190412,18,452
20190412,23,5335
20190412,18,274
20190412,5,69
20190412,5,91
20190412,9,1106
20190412,27,2116
20190412,9,654
20190412,9,885
20190412,5,457
20190412,18,1193
20190412,18,2973
20190412,18,585
20190412,5,183
20190412,9,271
20190412,18,3162
20190412,23,2314
20190412,14,1821
20190412,23,1762
20190412,5,452
20190412,5,11
20190412,5,443
20190412,5,17
20190412,18,139
20190412,5,6
20190412,18,454
20190412,23,571
20190412,18,1777
20190412,9,105
20190412,5,46
20190412,5,87
20190412,5,55
20190412,430,28767
20190412,494,43168
20190412,352,29137
20190412,311,22592
20190412,274,19199
20190412,420,29566
20190412,279,19672
20190412,165,12958
20190412,69,4224
20190412,41,3560
20190412,398,31267
20190412,512,38958
20190412,324,29828
20190412,347,27981
20190412,192,10683
20190412,292,22608
20190412,238,17755
20190412,55,4637
20190412,110,9842
20190412,46,3132
20190412,9,247
20190412,23,3980
20190412,5,32
20190412,5,8089
20190412,9,192
20190412,9,130
20190412,5,30
20190412,9,2575
20190412,14,516
20190412,23,606
20190412,18,1489
20190412,32,10890
20190412,27,585
20190412,32,4203
20190412,27,658
20190412,23,323
20190412,9,218
20190412,5,46
20190412,114,524
20190412,32,251
20190412,9,142
20190412,14,242
20190412,41,235
20190412,23,242
20190412,535,2909
20190412,439,3151
20190412,50,482
20190412,41,493
20190412,18,387
20190412,14,219
20190412,41,163
20190412,14,430
20190412,46,141
20190412,5,6170
20190412,14,46
20190412,9,36
20190412,160,484
20190412,128,455
20190412,9,160
20190412,23,105
20190412,5,288
20190412,14,73
20190412,5,137
20190412,5,18
20190412,23,1554
20190412,32,3467
20190412,41,5978
20190412,23,716
20190412,27,2093
20190412,23,2859
20190412,14,292
20190412,9,772
20190412,27,1938
20190412,37,3708
20190412,46,5876
20190412,32,4117
20190412,37,3007
20190412,37,2489
20190412,41,6453
20190412,5,402
20190412,14,626
20190412,14,1380
20190412,14,163
20190412,9,32
20190412,9,122
20190412,5,229
20190412,5,229
20190412,9,315
20190412,5,727
20190412,9,2490
20190412,37,684
20190412,27,3459
20190412,23,342
20190412,41,1922
20190412,9,225
20190412,27,309
20190412,23,1262
20190412,32,327
20190412,23,514
20190412,18,1296
20190412,5,366
20190412,5,110
20190412,5,46
20190412,9,106
20190412,5,224
20190412,5,3016
20190412,5,3519
20190412,14,3841
20190412,18,384
20190412,23,444
20190412,9,87
20190412,9,366
20190412,5,128
20190412,5,91
20190412,5,11
20190412,5,91
20190412,5,58
20190412,5,186
20190412,9,254
20190412,14,1980
20190412,5,457
20190412,5,151
20190412,5,46
20190412,18,181
20190412,23,2119
20190412,9,626
20190412,9,4076
20190412,9,176
20190412,9,183
20190412,37,162
20190412,64,767
20190412,32,515
20190412,27,817
20190412,18,1426
20190412,18,4579
20190412,5,146
20190412,5,32
20190412,23,128
20190412,18,182
20190412,9,160
20190412,27,214
20190412,18,144
20190412,9,128
20190412,46,189
20190412,174,528
20190412,46,183
20190412,5,96
20190412,18,247
20190412,5,1005
20190412,5,366
20190412,9,836
20190412,9,9
20190412,18,53
20190412,9,2523
20190412,5,14
20190412,5,23
20190412,5,23
20190412,32,133
20190412,59,416
20190412,14,138
20190412,5,14
20190412,9,105
20190412,5,114
20190412,14,2662
20190412,9,915
20190412,18,4841
20190412,9,480
20190412,5,539
20190412,5,452
20190412,14,37
20190412,9,25
20190412,5,206
20190412,23,571
20190412,5,23
20190412,5,151
20190412,59,230
20190412,18,208
20190412,18,321
20190412,23,2283
20190412,9,206
20190412,9,151
20190412,9,110
20190412,9,9
20190412,5,3016
20190412,5,183
20190412,5,9
20190412,5,69
20190412,32,157
20190412,37,183
20190412,5,46
20190412,14,206
20190412,5,57
20190412,9,283
20190412,9,137
20190412,5,38
20190412,5,192
20190412,5,178
20190412,9,101
20190412,32,1047
20190412,9,242
20190412,14,467
20190412,9,173
20190412,5,50
20190412,5,530
20190412,23,980
20190412,5,215
20190412,5,101
20190412,18,107
20190412,5,14
20190412,37,425
20190412,23,658
20190412,9,185
20190412,5,55
20190412,9,815
20190412,9,2062
20190412,9,1770
20190412,9,1235
20190412,5,27
20190412,5,338
20190412,5,229
